"","X","lagoslakeid","year","total_obs","count_oligotrophic","count_mesotrophic","count_eutrophic","Trophic_State","value","lake_namelagos","lake_centroidstate","lake_lat_decdeg","lake_lon_decdeg","trend"
"19647",19647,358589,1997,4,3,1,0,"Eutrophic",0,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19648",19648,358589,1998,4,2,2,0,"Oligotrophic",50,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19649",19649,358589,1998,4,2,2,0,"Mesotrophic",50,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19650",19650,358589,1998,4,2,2,0,"Eutrophic",0,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19651",19651,358589,1999,8,2,0,6,"Oligotrophic",25,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19652",19652,358589,1999,8,2,0,6,"Mesotrophic",0,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19653",19653,358589,1999,8,2,0,6,"Eutrophic",75,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19654",19654,358589,2000,7,1,4,2,"Oligotrophic",14.2857142857143,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19655",19655,358589,2000,7,1,4,2,"Mesotrophic",57.1428571428571,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19656",19656,358589,2000,7,1,4,2,"Eutrophic",28.5714285714286,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19657",19657,358589,2001,7,1,2,4,"Oligotrophic",14.2857142857143,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19658",19658,358589,2001,7,1,2,4,"Mesotrophic",28.5714285714286,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19659",19659,358589,2001,7,1,2,4,"Eutrophic",57.1428571428571,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19660",19660,358589,2002,7,4,0,3,"Oligotrophic",57.1428571428571,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19661",19661,358589,2002,7,4,0,3,"Mesotrophic",0,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19662",19662,358589,2002,7,4,0,3,"Eutrophic",42.8571428571429,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19663",19663,358589,2003,9,5,1,3,"Oligotrophic",55.5555555555556,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19664",19664,358589,2003,9,5,1,3,"Mesotrophic",11.1111111111111,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19665",19665,358589,2003,9,5,1,3,"Eutrophic",33.3333333333333,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19666",19666,358589,2004,8,1,3,4,"Oligotrophic",12.5,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19667",19667,358589,2004,8,1,3,4,"Mesotrophic",37.5,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19668",19668,358589,2004,8,1,3,4,"Eutrophic",50,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19669",19669,358589,2005,7,3,1,3,"Oligotrophic",42.8571428571429,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19670",19670,358589,2005,7,3,1,3,"Mesotrophic",14.2857142857143,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19671",19671,358589,2005,7,3,1,3,"Eutrophic",42.8571428571429,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19672",19672,358589,2006,10,5,2,3,"Oligotrophic",50,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19673",19673,358589,2006,10,5,2,3,"Mesotrophic",20,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19674",19674,358589,2006,10,5,2,3,"Eutrophic",30,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19675",19675,358589,2007,12,2,3,7,"Oligotrophic",16.6666666666667,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19676",19676,358589,2007,12,2,3,7,"Mesotrophic",25,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19677",19677,358589,2007,12,2,3,7,"Eutrophic",58.3333333333333,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19678",19678,358589,2008,9,4,1,4,"Oligotrophic",44.4444444444444,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19679",19679,358589,2008,9,4,1,4,"Mesotrophic",11.1111111111111,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19680",19680,358589,2008,9,4,1,4,"Eutrophic",44.4444444444444,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19681",19681,358589,2009,5,1,3,1,"Oligotrophic",20,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19682",19682,358589,2009,5,1,3,1,"Mesotrophic",60,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19683",19683,358589,2009,5,1,3,1,"Eutrophic",20,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19684",19684,358589,2010,7,4,2,1,"Oligotrophic",57.1428571428571,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19685",19685,358589,2010,7,4,2,1,"Mesotrophic",28.5714285714286,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19686",19686,358589,2010,7,4,2,1,"Eutrophic",14.2857142857143,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19687",19687,358589,2011,8,5,1,2,"Oligotrophic",62.5,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19688",19688,358589,2011,8,5,1,2,"Mesotrophic",12.5,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19689",19689,358589,2011,8,5,1,2,"Eutrophic",25,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19690",19690,358589,2012,5,1,2,2,"Oligotrophic",20,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19691",19691,358589,2012,5,1,2,2,"Mesotrophic",40,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19692",19692,358589,2012,5,1,2,2,"Eutrophic",40,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19693",19693,358589,2013,7,2,3,2,"Oligotrophic",28.5714285714286,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19694",19694,358589,2013,7,2,3,2,"Mesotrophic",42.8571428571429,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19695",19695,358589,2013,7,2,3,2,"Eutrophic",28.5714285714286,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19696",19696,358589,2014,9,1,4,4,"Oligotrophic",11.1111111111111,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19697",19697,358589,2014,9,1,4,4,"Mesotrophic",44.4444444444444,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19698",19698,358589,2014,9,1,4,4,"Eutrophic",44.4444444444444,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19699",19699,358589,2015,8,3,1,4,"Oligotrophic",37.5,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19700",19700,358589,2015,8,3,1,4,"Mesotrophic",12.5,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19701",19701,358589,2015,8,3,1,4,"Eutrophic",50,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19702",19702,358589,2016,9,2,1,6,"Oligotrophic",22.2222222222222,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19703",19703,358589,2016,9,2,1,6,"Mesotrophic",11.1111111111111,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19704",19704,358589,2016,9,2,1,6,"Eutrophic",66.6666666666667,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19705",19705,358589,2017,9,2,5,2,"Oligotrophic",22.2222222222222,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19706",19706,358589,2017,9,2,5,2,"Mesotrophic",55.5555555555556,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19707",19707,358589,2017,9,2,5,2,"Eutrophic",22.2222222222222,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19708",19708,358589,2018,11,3,2,6,"Oligotrophic",27.2727272727273,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19709",19709,358589,2018,11,3,2,6,"Mesotrophic",18.1818181818182,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19710",19710,358589,2018,11,3,2,6,"Eutrophic",54.5454545454545,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19711",19711,358589,2019,7,1,2,4,"Oligotrophic",14.2857142857143,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19712",19712,358589,2019,7,1,2,4,"Mesotrophic",28.5714285714286,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19713",19713,358589,2019,7,1,2,4,"Eutrophic",57.1428571428571,"Caldwell Lake","WY",41.1564,-105.79095,"no trend"
"19714",19714,358729,1984,4,1,1,2,"Oligotrophic",25,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19715",19715,358729,1984,4,1,1,2,"Mesotrophic",25,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19716",19716,358729,1984,4,1,1,2,"Eutrophic",50,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19717",19717,358729,1985,2,1,0,1,"Oligotrophic",50,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19718",19718,358729,1985,2,1,0,1,"Mesotrophic",0,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19719",19719,358729,1985,2,1,0,1,"Eutrophic",50,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19720",19720,358729,1986,6,1,2,3,"Oligotrophic",16.6666666666667,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19721",19721,358729,1986,6,1,2,3,"Mesotrophic",33.3333333333333,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19722",19722,358729,1986,6,1,2,3,"Eutrophic",50,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19723",19723,358729,1987,3,1,1,1,"Oligotrophic",33.3333333333333,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19724",19724,358729,1987,3,1,1,1,"Mesotrophic",33.3333333333333,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19725",19725,358729,1987,3,1,1,1,"Eutrophic",33.3333333333333,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19726",19726,358729,1988,6,5,0,1,"Oligotrophic",83.3333333333333,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19727",19727,358729,1988,6,5,0,1,"Mesotrophic",0,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19728",19728,358729,1988,6,5,0,1,"Eutrophic",16.6666666666667,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19729",19729,358729,1989,7,3,3,1,"Oligotrophic",42.8571428571429,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19730",19730,358729,1989,7,3,3,1,"Mesotrophic",42.8571428571429,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19731",19731,358729,1989,7,3,3,1,"Eutrophic",14.2857142857143,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19732",19732,358729,1990,2,1,0,1,"Oligotrophic",50,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19733",19733,358729,1990,2,1,0,1,"Mesotrophic",0,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19734",19734,358729,1990,2,1,0,1,"Eutrophic",50,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19735",19735,358729,1991,4,2,1,1,"Oligotrophic",50,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19736",19736,358729,1991,4,2,1,1,"Mesotrophic",25,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19737",19737,358729,1991,4,2,1,1,"Eutrophic",25,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19738",19738,358729,1992,4,0,1,3,"Oligotrophic",0,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19739",19739,358729,1992,4,0,1,3,"Mesotrophic",25,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19740",19740,358729,1992,4,0,1,3,"Eutrophic",75,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19741",19741,358729,1993,4,1,0,3,"Oligotrophic",25,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19742",19742,358729,1993,4,1,0,3,"Mesotrophic",0,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19743",19743,358729,1993,4,1,0,3,"Eutrophic",75,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19744",19744,358729,1994,5,1,0,4,"Oligotrophic",20,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19745",19745,358729,1994,5,1,0,4,"Mesotrophic",0,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19746",19746,358729,1994,5,1,0,4,"Eutrophic",80,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19747",19747,358729,1995,4,1,1,2,"Oligotrophic",25,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19748",19748,358729,1995,4,1,1,2,"Mesotrophic",25,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19749",19749,358729,1995,4,1,1,2,"Eutrophic",50,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19750",19750,358729,1996,6,4,1,1,"Oligotrophic",66.6666666666667,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19751",19751,358729,1996,6,4,1,1,"Mesotrophic",16.6666666666667,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19752",19752,358729,1996,6,4,1,1,"Eutrophic",16.6666666666667,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19753",19753,358729,1997,6,2,2,2,"Oligotrophic",33.3333333333333,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19754",19754,358729,1997,6,2,2,2,"Mesotrophic",33.3333333333333,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19755",19755,358729,1997,6,2,2,2,"Eutrophic",33.3333333333333,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19756",19756,358729,1998,3,1,2,0,"Oligotrophic",33.3333333333333,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19757",19757,358729,1998,3,1,2,0,"Mesotrophic",66.6666666666667,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19758",19758,358729,1998,3,1,2,0,"Eutrophic",0,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19759",19759,358729,1999,9,7,2,0,"Oligotrophic",77.7777777777778,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19760",19760,358729,1999,9,7,2,0,"Mesotrophic",22.2222222222222,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19761",19761,358729,1999,9,7,2,0,"Eutrophic",0,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19762",19762,358729,2000,12,7,4,1,"Oligotrophic",58.3333333333333,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19763",19763,358729,2000,12,7,4,1,"Mesotrophic",33.3333333333333,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19764",19764,358729,2000,12,7,4,1,"Eutrophic",8.33333333333333,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19765",19765,358729,2001,13,12,1,0,"Oligotrophic",92.3076923076923,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19766",19766,358729,2001,13,12,1,0,"Mesotrophic",7.69230769230769,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19767",19767,358729,2001,13,12,1,0,"Eutrophic",0,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19768",19768,358729,2002,11,7,1,3,"Oligotrophic",63.6363636363636,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19769",19769,358729,2002,11,7,1,3,"Mesotrophic",9.09090909090909,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19770",19770,358729,2002,11,7,1,3,"Eutrophic",27.2727272727273,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19771",19771,358729,2003,8,5,3,0,"Oligotrophic",62.5,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19772",19772,358729,2003,8,5,3,0,"Mesotrophic",37.5,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19773",19773,358729,2003,8,5,3,0,"Eutrophic",0,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19774",19774,358729,2004,10,5,4,1,"Oligotrophic",50,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19775",19775,358729,2004,10,5,4,1,"Mesotrophic",40,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19776",19776,358729,2004,10,5,4,1,"Eutrophic",10,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19777",19777,358729,2005,9,3,5,1,"Oligotrophic",33.3333333333333,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19778",19778,358729,2005,9,3,5,1,"Mesotrophic",55.5555555555556,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19779",19779,358729,2005,9,3,5,1,"Eutrophic",11.1111111111111,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19780",19780,358729,2006,11,4,3,4,"Oligotrophic",36.3636363636364,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19781",19781,358729,2006,11,4,3,4,"Mesotrophic",27.2727272727273,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19782",19782,358729,2006,11,4,3,4,"Eutrophic",36.3636363636364,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19783",19783,358729,2007,7,4,2,1,"Oligotrophic",57.1428571428571,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19784",19784,358729,2007,7,4,2,1,"Mesotrophic",28.5714285714286,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19785",19785,358729,2007,7,4,2,1,"Eutrophic",14.2857142857143,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19786",19786,358729,2008,7,3,3,1,"Oligotrophic",42.8571428571429,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19787",19787,358729,2008,7,3,3,1,"Mesotrophic",42.8571428571429,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19788",19788,358729,2008,7,3,3,1,"Eutrophic",14.2857142857143,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19789",19789,358729,2009,9,4,3,2,"Oligotrophic",44.4444444444444,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19790",19790,358729,2009,9,4,3,2,"Mesotrophic",33.3333333333333,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19791",19791,358729,2009,9,4,3,2,"Eutrophic",22.2222222222222,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19792",19792,358729,2010,10,6,4,0,"Oligotrophic",60,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19793",19793,358729,2010,10,6,4,0,"Mesotrophic",40,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19794",19794,358729,2010,10,6,4,0,"Eutrophic",0,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19795",19795,358729,2011,13,6,1,6,"Oligotrophic",46.1538461538462,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19796",19796,358729,2011,13,6,1,6,"Mesotrophic",7.69230769230769,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19797",19797,358729,2011,13,6,1,6,"Eutrophic",46.1538461538462,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19798",19798,358729,2012,7,3,3,1,"Oligotrophic",42.8571428571429,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19799",19799,358729,2012,7,3,3,1,"Mesotrophic",42.8571428571429,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19800",19800,358729,2012,7,3,3,1,"Eutrophic",14.2857142857143,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19801",19801,358729,2013,13,9,0,4,"Oligotrophic",69.2307692307692,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19802",19802,358729,2013,13,9,0,4,"Mesotrophic",0,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19803",19803,358729,2013,13,9,0,4,"Eutrophic",30.7692307692308,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19804",19804,358729,2014,11,5,3,3,"Oligotrophic",45.4545454545455,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19805",19805,358729,2014,11,5,3,3,"Mesotrophic",27.2727272727273,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19806",19806,358729,2014,11,5,3,3,"Eutrophic",27.2727272727273,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19807",19807,358729,2015,10,6,2,2,"Oligotrophic",60,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19808",19808,358729,2015,10,6,2,2,"Mesotrophic",20,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19809",19809,358729,2015,10,6,2,2,"Eutrophic",20,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19810",19810,358729,2016,10,2,6,2,"Oligotrophic",20,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19811",19811,358729,2016,10,2,6,2,"Mesotrophic",60,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19812",19812,358729,2016,10,2,6,2,"Eutrophic",20,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19813",19813,358729,2017,10,1,7,2,"Oligotrophic",10,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19814",19814,358729,2017,10,1,7,2,"Mesotrophic",70,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19815",19815,358729,2017,10,1,7,2,"Eutrophic",20,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19816",19816,358729,2018,10,9,1,0,"Oligotrophic",90,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19817",19817,358729,2018,10,9,1,0,"Mesotrophic",10,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19818",19818,358729,2018,10,9,1,0,"Eutrophic",0,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19819",19819,358729,2019,8,5,2,1,"Oligotrophic",62.5,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19820",19820,358729,2019,8,5,2,1,"Mesotrophic",25,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19821",19821,358729,2019,8,5,2,1,"Eutrophic",12.5,"Pathfinder Reservoir","WY",42.28939,-106.92075,NA
"19822",19822,358730,1984,6,1,3,2,"Oligotrophic",16.6666666666667,"Grayrocks Reservoir","WY",42.15479,-104.71873,"no trend"
"19823",19823,358730,1984,6,1,3,2,"Mesotrophic",50,"Grayrocks Reservoir","WY",42.15479,-104.71873,"no trend"
"19824",19824,358730,1984,6,1,3,2,"Eutrophic",33.3333333333333,"Grayrocks Reservoir","WY",42.15479,-104.71873,"no trend"
"19825",19825,358730,1985,4,0,3,1,"Oligotrophic",0,"Grayrocks Reservoir","WY",42.15479,-104.71873,"no trend"
"19826",19826,358730,1985,4,0,3,1,"Mesotrophic",75,"Grayrocks Reservoir","WY",42.15479,-104.71873,"no trend"
"19827",19827,358730,1985,4,0,3,1,"Eutrophic",25,"Grayrocks Reservoir","WY",42.15479,-104.71873,"no trend"
"19828",19828,358730,1986,8,2,4,2,"Oligotrophic",25,"Grayrocks Reservoir","WY",42.15479,-104.71873,"no trend"
"19829",19829,358730,1986,8,2,4,2,"Mesotrophic",50,"Grayrocks Reservoir","WY",42.15479,-104.71873,"no trend"
"19830",19830,358730,1986,8,2,4,2,"Eutrophic",25,"Grayrocks Reservoir","WY",42.15479,-104.71873,"no trend"
"19831",19831,358730,1987,9,4,2,3,"Oligotrophic",44.4444444444444,"Grayrocks Reservoir","WY",42.15479,-104.71873,"no trend"
